slug,url,title,h1,meta_description,kategoria,data_publikacji,data_modyfikacji,liczba_slow,glowny_temat,klaster_sugerowany,trafnosc_tematu,encja_glowna,typ_strony,lokalnosc_pkt,wariant_miasta,protected,linki_wychodzace_wewnetrzne,linki_przychodzace_wewnetrzne,ma_schema,sciezka_pliku
"slug","/slug","Slug – definicja","Slug","Końcowa część adresu URL identyfikująca konkretną stronę (np. /pozycjonowanie-wizytowki-google). Powinien być krótki i opisowy.","Słownik","","","371","strona WWW i WordPress","poradniki/strona-firmowa","2.9","strona internetowa firmy","slownik","","","false","2","1","true","app\slownik\content\slug.tsx"
"social-signals","/social-signals","Social Signals – definicja","Social Signals","Aktywność na mediach społecznościowych (udostępnienia, polubienia) pośrednio wpływająca na widoczność w wyszukiwarkach.","Słownik","","","317","nieokreslony","?","1.4","nieokreslona","slownik","","","false","4","0","true","app\slownik\content\social-signals.tsx"
"spam-score","/spam-score","Spam Score – definicja","Spam Score","Metryka Moz (0–17) oceniająca ryzyko, że strona zostanie uznana za spam przez Google. Im niższy, tym bezpieczniej.","Słownik","","","354","nieokreslony","?","1.1","nieokreslona","slownik","","","false","4","0","true","app\slownik\content\spam-score.tsx"
"structured-data","/structured-data","Structured Data – definicja","Structured Data","Ustrukturyzowane dane opisujące treść strony w formacie zrozumiałym dla robotów — JSON-LD, Microdata lub RDFa.","Słownik","","","314","dane strukturalne i schema","local-seo","29.4","nieokreslona","slownik","","","false","5","5","true","app\slownik\content\structured-data.tsx"
"technical-seo","/technical-seo","Technical SEO – definicja","Technical SEO","Techniczne aspekty optymalizacji strony: szybkość, crawlowanie, indeksowanie, HTTPS, dane strukturalne, Core Web Vitals.","Słownik","","","366","dane strukturalne i schema","local-seo","6.8","nieokreslona","slownik","","","false","14","4","true","app\slownik\content\technical-seo.tsx"
"thin-content","/thin-content","Thin Content – definicja","Thin Content","Cienka treść — strony z małą ilością wartościowego tekstu, penalizowane przez algorytm Panda za niską jakość.","Słownik","","","410","NAP i cytowania","local-seo","2.3","narzędzia AI","slownik","","","false","1","2","true","app\slownik\content\thin-content.tsx"
"title-tag","/title-tag","Title Tag – definicja","Title Tag","Meta tytuł strony widoczny w wynikach wyszukiwania i zakładce przeglądarki. Najważniejszy on-page czynnik rankingowy.","Słownik","","","328","czynniki rankingowe","pillar","6.9","nieokreslona","slownik","","","false","5","0","true","app\slownik\content\title-tag.tsx"
"trustrank","/trustrank","TrustRank – definicja","TrustRank","Algorytm oceniający wiarygodność strony na podstawie dystansu od zaufanych źródeł (np. rządowych, akademickich).","Słownik","","","358","NAP i cytowania","local-seo","4","nieokreslona","slownik","","","false","2","2","true","app\slownik\content\trustrank.tsx"
"unique-content","/unique-content","Unique Content – definicja","Unique Content","Treść oryginalna, niepowielana z innych źródeł. Kluczowy wymóg Google — duplikat treści szkodzi widoczności.","Słownik","","","333","duplikaty profilu i scalanie","problemy","17.1","opinie Google","slownik","","","false","3","0","true","app\slownik\content\unique-content.tsx"
"url","/url","URL (Uniform Resource Locator) – definicja","URL (Uniform Resource Locator)","Adres internetowy identyfikujący zasoby w sieci. SEO-friendly URL jest krótki, zawiera słowa kluczowe i unika zbędnych parametrów.","Słownik","","","361","pomiar: statystyki i UTM","local-seo/pomiar","4.5","nieokreslona","slownik","","","false","3","0","true","app\slownik\content\url.tsx"
"user-experience","/user-experience","UX (User Experience) – definicja","UX (User Experience)","Doświadczenie użytkownika podczas korzystania z witryny. Dobry UX redukuje bounce rate i pozytywnie wpływa na ranking.","Słownik","","","16","nieokreslony","?","0","nieokreslona","slownik","","","false","0","2","true","app/slownik/terms.ts"
"user-signals","/user-signals","User Signals – definicja","User Signals","Sygnały zachowania użytkowników (CTR, czas na stronie, scroll depth) pośrednio wpływające na pozycję w wynikach Google.","Słownik","","","353","nieokreslony","?","0.8","nieokreslona","slownik","","","false","6","1","true","app\slownik\content\user-signals.tsx"
"visibility-score","/visibility-score","Visibility Score – definicja","Visibility Score","Wskaźnik widoczności organicznej domeny w narzędziach SEO (Semrush, Sistrix) — odsetek potencjalnych kliknięć z top pozycji.","Słownik","","","350","AI: encje i modele","local-seo/ai","3.3","nieokreslona","slownik","","","false","2","1","true","app\slownik\content\visibility-score.tsx"
"voice-search","/voice-search","Voice Search – definicja","Voice Search","Wyszukiwanie głosowe przez asystentów (Google, Siri). Wymaga optymalizacji pod frazy konwersacyjne i długoogonowe.","Słownik","","","365","godziny otwarcia i praca zmianowa","konfiguracja","3.1","Profil Firmy w Google","slownik","","","false","4","0","true","app\slownik\content\voice-search.tsx"
"white-hat-seo","/white-hat-seo","White Hat SEO – definicja","White Hat SEO","Etyczne techniki SEO zgodne z wytycznymi Google, oparte na wartościowych treściach i naturalnym link buildingu.","Słownik","","","351","nieokreslony","?","0","nieokreslona","slownik","","","false","6","2","true","app\slownik\content\white-hat-seo.tsx"
"widocznosc-organiczna","/widocznosc-organiczna","Widoczność Organiczna – definicja","Widoczność Organiczna","Odsetek użytkowników, którzy potencjalnie mogą kliknąć w wyniki organiczne witryny dla monitorowanych słów kluczowych.","Słownik","","","344","nieokreslony","?","1.6","nieokreslona","slownik","","","false","2","0","true","app\slownik\content\widocznosc-organiczna.tsx"
"wskaznik-odrzucen","/wskaznik-odrzucen","Wskaźnik Odrzuceń – definicja","Wskaźnik Odrzuceń","Procent sesji jednosstronicowych — użytkownik wchodzi i wychodzi bez interakcji. Wysoki wskaźnik może sygnalizować problemy z UX.","Słownik","","","338","nieokreslony","?","0","Google Ads","slownik","","","false","1","0","true","app\slownik\content\wskaznik-odrzucen.tsx"
"zasieg-organiczny","/zasieg-organiczny","Zasięg Organiczny – definicja","Zasięg Organiczny","Liczba unikalnych użytkowników, do których dociera treść bez płatnej promocji — przez SEO, social media lub direct.","Słownik","","","352","AI: encje i modele","local-seo/ai","3.5","nieokreslona","slownik","","","false","3","0","true","app\slownik\content\zasieg-organiczny.tsx"
"zaufanie-domeny","/zaufanie-domeny","Zaufanie Domeny – definicja","Zaufanie Domeny","Ocena wiarygodności i autorytetu domeny w oczach wyszukiwarek, budowana latami przez wartościowy content i linki.","Słownik","","","323","nieokreslony","?","1.2","nieokreslona","slownik","","","false","5","0","true","app\slownik\content\zaufanie-domeny.tsx"
"znaczniki-strukturalne","/znaczniki-strukturalne","Znaczniki Strukturalne – definicja","Znaczniki Strukturalne","Dane strukturalne (Schema.org) wbudowane w kod strony, pomagające Google wyświetlać rich snippety w wynikach wyszukiwania.","Słownik","","","374","dane strukturalne i schema","local-seo","95.9","Mapy Google","slownik","","","false","8","0","true","app\slownik\content\znaczniki-strukturalne.tsx"
"atrybut-firmy-google-co-wybrac","/pytania/atrybut-firmy-google-co-wybrac","atrybut-firmy-google-co-wybrac","","","Pytania","","","553","atrybuty, usługi i produkty","konfiguracja","55.6","Mapy Google","pytanie","","","false","2","3","false","app\pytania\content\atrybut-firmy-google-co-wybrac.tsx"
"cytowania-lokalne-seo-jak-budowac","/pytania/cytowania-lokalne-seo-jak-budowac","cytowania-lokalne-seo-jak-budowac","","","Pytania","","","578","NAP i cytowania","local-seo","44.2","Profil Firmy w Google","pytanie","","","false","3","6","false","app\pytania\content\cytowania-lokalne-seo-jak-budowac.tsx"
"czy-wizytowka-google-pomaga-bez-strony-internetowej","/pytania/czy-wizytowka-google-pomaga-bez-strony-internetowej","czy-wizytowka-google-pomaga-bez-strony-internetowej","","","Pytania","","","519","opis firmy","konfiguracja","7.9","Profil Firmy w Google","pytanie","","","false","2","1","false","app\pytania\content\czy-wizytowka-google-pomaga-bez-strony-internetowej.tsx"
"czynniki-rankingu-wizytowki-google","/pytania/czynniki-rankingu-wizytowki-google","czynniki-rankingu-wizytowki-google","","","Pytania","","","612","NAP i cytowania","local-seo","17.3","opinie Google","pytanie","","","false","7","11","false","app\pytania\content\czynniki-rankingu-wizytowki-google.tsx"
"duplikaty-wizytowek-google-jak-usunac","/pytania/duplikaty-wizytowek-google-jak-usunac","duplikaty-wizytowek-google-jak-usunac","","","Pytania","","","517","duplikaty profilu i scalanie","problemy","93.9","opinie Google","pytanie","","","false","2","2","false","app\pytania\content\duplikaty-wizytowek-google-jak-usunac.tsx"
"e-e-a-t-wizytowka-google","/pytania/e-e-a-t-wizytowka-google","e-e-a-t-wizytowka-google","","","Pytania","","","643","opinie: zasady i ryzyko","opinie","23.8","opinie Google","pytanie","","","false","4","0","false","app\pytania\content\e-e-a-t-wizytowka-google.tsx"
"godziny-otwarcia-wizytowka-google-jak-ustawic","/pytania/godziny-otwarcia-wizytowka-google-jak-ustawic","godziny-otwarcia-wizytowka-google-jak-ustawic","","","Pytania","","","521","godziny otwarcia i praca zmianowa","konfiguracja","37.1","Profil Firmy w Google","pytanie","","","false","1","2","false","app\pytania\content\godziny-otwarcia-wizytowka-google-jak-ustawic.tsx"
"google-business-profile-weryfikacja-firmy","/pytania/google-business-profile-weryfikacja-firmy","google-business-profile-weryfikacja-firmy","","","Pytania","","","727","weryfikacja profilu","weryfikacja-i-dostepy","62.7","Profil Firmy w Google","pytanie","","","false","3","5","false","app\pytania\content\google-business-profile-weryfikacja-firmy.tsx"
"google-maps-pin-bledna-lokalizacja-jak-poprawic","/pytania/google-maps-pin-bledna-lokalizacja-jak-poprawic","google-maps-pin-bledna-lokalizacja-jak-poprawic","","","Pytania","","","509","opis firmy","konfiguracja","9.2","Mapy Google","pytanie","","","false","1","0","false","app\pytania\content\google-maps-pin-bledna-lokalizacja-jak-poprawic.tsx"
"google-my-business-co-to-jest","/pytania/google-my-business-co-to-jest","google-my-business-co-to-jest","","","Pytania","","","961","koszty i decyzje zakupowe","poradniki/decyzje","11.9","Profil Firmy w Google","pytanie","","","false","5","0","false","app\pytania\content\google-my-business-co-to-jest.tsx"
"jak-dodac-firme-do-google","/pytania/jak-dodac-firme-do-google","jak-dodac-firme-do-google","","","Pytania","","","1239","weryfikacja profilu","weryfikacja-i-dostepy","50.1","Profil Firmy w Google","pytanie","","","false","10","3","false","app\pytania\content\jak-dodac-firme-do-google.tsx"
"jak-edytowac-wizytowke-google","/pytania/jak-edytowac-wizytowke-google","jak-edytowac-wizytowke-google","","","Pytania","","","821","zdjęcia w profilu","konfiguracja","15.2","Profil Firmy w Google","pytanie","","","false","7","1","false","app\pytania\content\jak-edytowac-wizytowke-google.tsx"
"jak-odpowiadac-na-opinie-w-google","/pytania/jak-odpowiadac-na-opinie-w-google","jak-odpowiadac-na-opinie-w-google","","","Pytania","","","667","oszustwa i podszywanie się","problemy","15.5","opinie Google","pytanie","","","false","2","3","false","app\pytania\content\jak-odpowiadac-na-opinie-w-google.tsx"
"jak-pojawic-sie-w-local-pack-google","/pytania/jak-pojawic-sie-w-local-pack-google","jak-pojawic-sie-w-local-pack-google","","","Pytania","","","567","pozycjonowanie profilu: całość","pillar","41.9","Mapy Google","pytanie","","","false","5","3","false","app\pytania\content\jak-pojawic-sie-w-local-pack-google.tsx"
"jak-prosic-klientow-o-opinie-google","/pytania/jak-prosic-klientow-o-opinie-google","jak-prosic-klientow-o-opinie-google","","","Pytania","","","576","opinie: zbieranie","opinie","7.2","opinie Google","pytanie","","","false","3","4","false","app\pytania\content\jak-prosic-klientow-o-opinie-google.tsx"
"jak-przeniesc-wlasnosc-wizytowki-google","/pytania/jak-przeniesc-wlasnosc-wizytowki-google","jak-przeniesc-wlasnosc-wizytowki-google","","","Pytania","","","446","dostępy i prawa menedżerskie","weryfikacja-i-dostepy","73.3","Profil Firmy w Google","pytanie","","","false","1","2","false","app\pytania\content\jak-przeniesc-wlasnosc-wizytowki-google.tsx"
"jak-sprawdzic-statystyki-wizytowki-google","/pytania/jak-sprawdzic-statystyki-wizytowki-google","jak-sprawdzic-statystyki-wizytowki-google","","","Pytania","","","472","pomiar: statystyki i UTM","local-seo/pomiar","18.1","Profil Firmy w Google","pytanie","","","false","2","3","false","app\pytania\content\jak-sprawdzic-statystyki-wizytowki-google.tsx"
"jak-usunac-negatywna-opinie-google","/pytania/jak-usunac-negatywna-opinie-google","jak-usunac-negatywna-opinie-google","","","Pytania","","","579","zawieszenie profilu i odwołanie","problemy","12.4","opinie Google","pytanie","","","false","2","1","false","app\pytania\content\jak-usunac-negatywna-opinie-google.tsx"
"jak-usunac-wizytowke-google","/pytania/jak-usunac-wizytowke-google","jak-usunac-wizytowke-google","","","Pytania","","","584","dostępy i prawa menedżerskie","weryfikacja-i-dostepy","7","Profil Firmy w Google","pytanie","","","false","2","0","false","app\pytania\content\jak-usunac-wizytowke-google.tsx"
"jak-uzupelnic-wizytowke-google-zeby-byla-skuteczna","/pytania/jak-uzupelnic-wizytowke-google-zeby-byla-skuteczna","jak-uzupelnic-wizytowke-google-zeby-byla-skuteczna","","","Pytania","","","607","opis firmy","konfiguracja","21.4","Profil Firmy w Google","pytanie","","","false","7","8","false","app\pytania\content\jak-uzupelnic-wizytowke-google-zeby-byla-skuteczna.tsx"
"jak-wypasc-wyzej-w-google-maps","/pytania/jak-wypasc-wyzej-w-google-maps","jak-wypasc-wyzej-w-google-maps","","","Pytania","","","608","NAP i cytowania","local-seo","17","opinie Google","pytanie","","","false","6","0","false","app\pytania\content\jak-wypasc-wyzej-w-google-maps.tsx"
"jak-wypozycjonowac-wizytowke-google","/pytania/jak-wypozycjonowac-wizytowke-google","jak-wypozycjonowac-wizytowke-google","","","Pytania","","","657","NAP i cytowania","local-seo","16.4","opinie Google","pytanie","","","false","5","13","false","app\pytania\content\jak-wypozycjonowac-wizytowke-google.tsx"
"jak-zdobyc-wiecej-opinii-google","/pytania/jak-zdobyc-wiecej-opinii-google","jak-zdobyc-wiecej-opinii-google","","","Pytania","","","703","opinie: zasady i ryzyko","opinie","7.9","opinie Google","pytanie","","","false","4","10","false","app\pytania\content\jak-zdobyc-wiecej-opinii-google.tsx"
"jak-zglosic-firme-do-google-maps","/pytania/jak-zglosic-firme-do-google-maps","jak-zglosic-firme-do-google-maps","","","Pytania","","","745","weryfikacja profilu","weryfikacja-i-dostepy","12.3","Mapy Google","pytanie","","","false","5","0","false","app\pytania\content\jak-zglosic-firme-do-google-maps.tsx"
"jak-zweryfikowac-firme-w-google-poczta","/pytania/jak-zweryfikowac-firme-w-google-poczta","jak-zweryfikowac-firme-w-google-poczta","","","Pytania","","","566","weryfikacja profilu","weryfikacja-i-dostepy","35.2","Profil Firmy w Google","pytanie","","","false","2","2","false","app\pytania\content\jak-zweryfikowac-firme-w-google-poczta.tsx"
"jak-zwiekszyc-zasieg-wizytowki-google","/pytania/jak-zwiekszyc-zasieg-wizytowki-google","jak-zwiekszyc-zasieg-wizytowki-google","","","Pytania","","","571","posty i aktualności","konfiguracja","18.2","opinie Google","pytanie","","","false","5","3","false","app\pytania\content\jak-zwiekszyc-zasieg-wizytowki-google.tsx"
"kategoria-firmy-google-jak-wybrac","/pytania/kategoria-firmy-google-jak-wybrac","kategoria-firmy-google-jak-wybrac","","","Pytania","","","543","atrybuty, usługi i produkty","konfiguracja","14.2","Profil Firmy w Google","pytanie","","","false","2","9","false","app\pytania\content\kategoria-firmy-google-jak-wybrac.tsx"
"kilka-lokalizacji-firmy-google-jak-zarzadzac","/pytania/kilka-lokalizacji-firmy-google-jak-zarzadzac","kilka-lokalizacji-firmy-google-jak-zarzadzac","","","Pytania","","","507","dostępy i prawa menedżerskie","weryfikacja-i-dostepy","14","opinie Google","pytanie","","","false","3","3","false","app\pytania\content\kilka-lokalizacji-firmy-google-jak-zarzadzac.tsx"
"kupowanie-opinii-google-ryzyko","/pytania/kupowanie-opinii-google-ryzyko","kupowanie-opinii-google-ryzyko","","","Pytania","","","568","oszustwa i podszywanie się","problemy","15.5","opinie Google","pytanie","","","false","2","3","false","app\pytania\content\kupowanie-opinii-google-ryzyko.tsx"
"link-do-wystawienia-opinii-google-jak-wygenerowac","/pytania/link-do-wystawienia-opinii-google-jak-wygenerowac","link-do-wystawienia-opinii-google-jak-wygenerowac","","","Pytania","","","542","opinie: zbieranie","opinie","21.5","opinie Google","pytanie","","","false","2","5","false","app\pytania\content\link-do-wystawienia-opinii-google-jak-wygenerowac.tsx"
"local-seo-jak-zaczac","/pytania/local-seo-jak-zaczac","local-seo-jak-zaczac","","","Pytania","","","603","NAP i cytowania","local-seo","17.6","opinie Google","pytanie","","","false","7","0","false","app\pytania\content\local-seo-jak-zaczac.tsx"
"minimalna-liczba-opinii-zeby-widac-gwiazdki-w-google","/pytania/minimalna-liczba-opinii-zeby-widac-gwiazdki-w-google","minimalna-liczba-opinii-zeby-widac-gwiazdki-w-google","","","Pytania","","","539","pozycjonowanie profilu: całość","pillar","15","opinie Google","pytanie","","","false","3","0","false","app\pytania\content\minimalna-liczba-opinii-zeby-widac-gwiazdki-w-google.tsx"
"nap-consistency-co-to-jest","/pytania/nap-consistency-co-to-jest","nap-consistency-co-to-jest","","","Pytania","","","532","NAP i cytowania","local-seo","9.1","Profil Firmy w Google","pytanie","","","false","2","10","false","app\pytania\content\nap-consistency-co-to-jest.tsx"
"opinie-google-wplyw-na-pozycjonowanie","/pytania/opinie-google-wplyw-na-pozycjonowanie","opinie-google-wplyw-na-pozycjonowanie","","","Pytania","","","576","dostępy i prawa menedżerskie","weryfikacja-i-dostepy","8.5","opinie Google","pytanie","","","false","2","3","false","app\pytania\content\opinie-google-wplyw-na-pozycjonowanie.tsx"
"opis-firmy-w-wizytowce-google-jak-napisac","/pytania/opis-firmy-w-wizytowce-google-jak-napisac","opis-firmy-w-wizytowce-google-jak-napisac","","","Pytania","","","591","opis firmy","konfiguracja","21.8","Profil Firmy w Google","pytanie","","","false","2","5","false","app\pytania\content\opis-firmy-w-wizytowce-google-jak-napisac.tsx"
"posty-google-my-business-jak-dzialaja","/pytania/posty-google-my-business-jak-dzialaja","posty-google-my-business-jak-dzialaja","","","Pytania","","","586","posty i aktualności","konfiguracja","34.6","Profil Firmy w Google","pytanie","","","false","2","6","false","app\pytania\content\posty-google-my-business-jak-dzialaja.tsx"
"pozycjonowanie-lokalne-google-maps","/pytania/pozycjonowanie-lokalne-google-maps","pozycjonowanie-lokalne-google-maps","","","Pytania","","","517","NAP i cytowania","local-seo","5.6","Mapy Google","pytanie","","","false","4","0","false","app\pytania\content\pozycjonowanie-lokalne-google-maps.tsx"
"produkty-i-uslugi-w-wizytowce-google-jak-dodac","/pytania/produkty-i-uslugi-w-wizytowce-google-jak-dodac","produkty-i-uslugi-w-wizytowce-google-jak-dodac","","","Pytania","","","555","atrybuty, usługi i produkty","konfiguracja","27.8","Profil Firmy w Google","pytanie","","","false","2","3","false","app\pytania\content\produkty-i-uslugi-w-wizytowce-google-jak-dodac.tsx"
"profil-firmy-w-google-jak-skonfigurowac","/pytania/profil-firmy-w-google-jak-skonfigurowac","profil-firmy-w-google-jak-skonfigurowac","","","Pytania","","","1236","opis firmy","konfiguracja","29.7","Profil Firmy w Google","pytanie","","","false","9","4","false","app\pytania\content\profil-firmy-w-google-jak-skonfigurowac.tsx"
"qa-wizytowka-google-jak-zarzadzac","/pytania/qa-wizytowka-google-jak-zarzadzac","qa-wizytowka-google-jak-zarzadzac","","","Pytania","","","572","sekcja Informacje i pytania","konfiguracja","40.6","opinie Google","pytanie","","","false","3","3","false","app\pytania\content\qa-wizytowka-google-jak-zarzadzac.tsx"
"slowa-kluczowe-w-wizytowce-google-gdzie-umieszczac","/pytania/slowa-kluczowe-w-wizytowce-google-gdzie-umieszczac","slowa-kluczowe-w-wizytowce-google-gdzie-umieszczac","","","Pytania","","","555","posty i aktualności","konfiguracja","23","opinie Google","pytanie","","","false","5","7","false","app\pytania\content\slowa-kluczowe-w-wizytowce-google-gdzie-umieszczac.tsx"
"wizytowka-google-a-obszar-obslugi-jak-ustawic","/pytania/wizytowka-google-a-obszar-obslugi-jak-ustawic","wizytowka-google-a-obszar-obslugi-jak-ustawic","","","Pytania","","","452","obszar działania i zasięg","local-seo","3.4","Profil Firmy w Google","pytanie","","","false","2","4","false","app\pytania\content\wizytowka-google-a-obszar-obslugi-jak-ustawic.tsx"
"wizytowka-google-a-pozycja-w-wyszukiwarce","/pytania/wizytowka-google-a-pozycja-w-wyszukiwarce","wizytowka-google-a-pozycja-w-wyszukiwarce","","","Pytania","","","507","pozycjonowanie profilu: całość","pillar","11.5","Profil Firmy w Google","pytanie","","","false","3","4","false","app\pytania\content\wizytowka-google-a-pozycja-w-wyszukiwarce.tsx"
"wizytowka-google-a-wyniki-organiczne-roznica","/pytania/wizytowka-google-a-wyniki-organiczne-roznica","wizytowka-google-a-wyniki-organiczne-roznica","","","Pytania","","","517","pozycjonowanie profilu: całość","pillar","11.5","Profil Firmy w Google","pytanie","","","false","3","3","false","app\pytania\content\wizytowka-google-a-wyniki-organiczne-roznica.tsx"
"wizytowka-google-darmowa-czy-platna","/pytania/wizytowka-google-darmowa-czy-platna","wizytowka-google-darmowa-czy-platna","","","Pytania","","","569","oszustwa i podszywanie się","problemy","17.8","Profil Firmy w Google","pytanie","","","false","3","0","false","app\pytania\content\wizytowka-google-darmowa-czy-platna.tsx"
"wizytowka-google-moja-firma-jak-zalozyc","/pytania/wizytowka-google-moja-firma-jak-zalozyc","wizytowka-google-moja-firma-jak-zalozyc","","","Pytania","","","1402","dostępy i prawa menedżerskie","weryfikacja-i-dostepy","8.1","Profil Firmy w Google","pytanie","","","false","12","1","false","app\pytania\content\wizytowka-google-moja-firma-jak-zalozyc.tsx"
"wizytowka-google-w-mapach-nie-wyswietla-sie","/pytania/wizytowka-google-w-mapach-nie-wyswietla-sie","wizytowka-google-w-mapach-nie-wyswietla-sie","","","Pytania","","","429","zawieszenie profilu i odwołanie","problemy","15.6","Profil Firmy w Google","pytanie","","","false","4","0","false","app\pytania\content\wizytowka-google-w-mapach-nie-wyswietla-sie.tsx"
"wizytowka-google-zawieszona-jak-odblokowac","/pytania/wizytowka-google-zawieszona-jak-odblokowac","wizytowka-google-zawieszona-jak-odblokowac","","","Pytania","","","537","zawieszenie profilu i odwołanie","problemy","106.7","Profil Firmy w Google","pytanie","","","false","1","1","false","app\pytania\content\wizytowka-google-zawieszona-jak-odblokowac.tsx"
"wizytowka-google-zgloszona-jako-zamknieta-co-robic","/pytania/wizytowka-google-zgloszona-jako-zamknieta-co-robic","wizytowka-google-zgloszona-jako-zamknieta-co-robic","","","Pytania","","","425","dostępy i prawa menedżerskie","weryfikacja-i-dostepy","4.9","Profil Firmy w Google","pytanie","","","false","2","0","false","app\pytania\content\wizytowka-google-zgloszona-jako-zamknieta-co-robic.tsx"
"zdjecia-w-wizytowce-google-jaki-wplyw-na-pozycje","/pytania/zdjecia-w-wizytowce-google-jaki-wplyw-na-pozycje","zdjecia-w-wizytowce-google-jaki-wplyw-na-pozycje","","","Pytania","","","547","zdjęcia w profilu","konfiguracja","43.6","Profil Firmy w Google","pytanie","","","false","2","3","false","app\pytania\content\zdjecia-w-wizytowce-google-jaki-wplyw-na-pozycje.tsx"
"checklista-wizytowki-google","/checklista-wizytowki-google","Dane podstawowe","Checklista pozycjonowania.{"" ""} 28 punktów kontrolnych.","","Strona","","","1576","NAP i cytowania","local-seo","15","Profil Firmy w Google","narzedzie","","","false","1","2","false","app\checklista-wizytowki-google\page.tsx"
"dziekujemy","/dziekujemy","Dziękujemy za zapytanie – MiauSEO","Dziękujemy za zapytanie!","","Strona","","","83","nieokreslony","?","0","nieokreslona","narzedzie","","","false","1","0","false","app\dziekujemy\page.tsx"
"gbp-score","/gbp-score","Wynik 0–100","Audyt widoczności{"" ""} wizytówki Google.","","Strona","","","2281","opis firmy","konfiguracja","14.5","Profil Firmy w Google","narzedzie","","","false","3","1","false","app\gbp-score\page.tsx"
"kontakt","/kontakt","Kontakt – MiauSEO | Bezpłatna konsultacja","Porozmawiajmy{"" ""} o Twojej firmie.","Skontaktuj się z MiauSEO. Bezpłatna konsultacja dotycząca pozycjonowania wizytówki Google, SEO strony, Google Ads i Meta Ads. Odpowiadamy w ciągu kilku godzin.","Strona","","","424","NAP i cytowania","local-seo","6.3","Profil Firmy w Google","narzedzie","","","false","1","25","false","app\kontakt\page.tsx"
"o-nas","/o-nas","O nas – MiauSEO","","Poznaj historię MiauSEO. 11 lat doświadczenia w marketingu lokalnym, pozycjonowaniu wizytówki Google i kampaniach reklamowych dla małych i średnich firm.","Strona","","","579","pozycjonowanie profilu: całość","pillar","2","Profil Firmy w Google","narzedzie","","","false","2","2","false","app\o-nas\page.tsx"
"opinie","/opinie","Opinie klientów – MiauSEO | Szczere referencje ze współpracy","Zależy mi na rozmowie o Twojej firmie.","Prawdziwe opinie klientów MiauSEO. Piszemy wprost co poszło dobrze, co było trudne i jakie efekty osiągnęliśmy razem. Żadnej ściemy.","Strona","","","823","dostępy i prawa menedżerskie","weryfikacja-i-dostepy","7.3","opinie Google","narzedzie","","","false","2","0","false","app\opinie\page.tsx"
"home","/","MiauSEO.pl - Agencja marketingowa | Pozycjonowanie | Kampanie leadowe","","MiauSEO to agencja performance marketingowa specjalizująca się w pozycjonowaniu lokalnym, SEO i Google Ads. Zmieniamy kliknięcia w klientów.","Strona","","","177","dane strukturalne i schema","local-seo","4.9","Google Ads","narzedzie","","","false","0","1","true","app\page.tsx"
"polityka-prywatnosci","/polityka-prywatnosci","Polityka prywatności – MiauSEO","Polityka{"" ""} prywatności.","Polityka prywatności serwisu MiauSEO. Informacje o przetwarzaniu danych osobowych zgodnie z RODO.","Strona","","","920","Google Ads","off-topic","3.7","Google Ads","narzedzie","","","false","0","0","false","app\polityka-prywatnosci\page.tsx"
"prezent","/prezent","Strona internetowa w prezencie | MiauSEO","Zbudujemy Panu stronę internetową bez opłaty za wykonanie","Oferta indywidualna: przy współpracy budujemy stronę internetową bez opłaty za wykonanie, razem z podstronami lokalizacyjnymi. Strona zostaje Pana własnością.","Strona","","","1135","zdjęcia w profilu","konfiguracja","3","Profil Firmy w Google","narzedzie","","","false","0","0","false","app\prezent\page.tsx"
"pytania","/pytania","Pytania o wizytówkę Google – baza wiedzy MiauSEO","Najczęstsze pytania o wizytówkę Google.{"" ""} Konkretne odpowiedzi.","50 najczęstszych pytań o wizytówkę Google Business Profile. Ogólne, SEO, opinie, optymalizacja, problemy techniczne – znajdź odpowiedź na swoje pytanie.","Strona","","","255","nieokreslony","?","1.1","Profil Firmy w Google","narzedzie","","","false","1","0","false","app\pytania\page.tsx"
"referencje","/referencje","Referencje – MiauSEO | Szczere opinie ze współpracy","Referencje","Prawdziwe referencje klientów MiauSEO. Piszemy wprost co poszło dobrze, co było trudne i jakie efekty osiągnęliśmy razem. Żadnej ściemy.","Strona","","","351","AI: encje i modele","local-seo/ai","2.4","Profil Firmy w Google","case-study","","","true","1","0","false","app\referencje\page.tsx"
"regulamin","/regulamin","Regulamin – MiauSEO","Regulamin{"" ""} serwisu.","Regulamin świadczenia usług przez agencję MiauSEO. Zasady korzystania z serwisu, warunki umów i zakres odpowiedzialności.","Strona","","","896","nieokreslony","?","1.9","Google Ads","narzedzie","","","false","0","0","false","app\regulamin\page.tsx"
"slownik","/slownik","Słownik SEO/SEM – MiauSEO | Pojęcia i definicje","Słownik{"" ""} SEO / SEM. Bez owijania w bawełnę.","","Strona","","","209","Google Ads","off-topic","8.2","Google Ads","narzedzie","","","false","1","0","false","app\slownik\page.tsx"
"strony-internetowe","/strony-internetowe","Strony internetowe – MiauSEO | Zrealizowane projekty","Strony internetowe, które zbudowaliśmy dla klientów","Strony internetowe, które zbudowaliśmy dla klientów. Każda realizacja to strona przygotowana pod konkretną usługę i lokalny rynek, a nie szablon z półki.","Strona","","","1304","obszar działania i zasięg","local-seo","11","strona internetowa firmy","narzedzie","","","false","1","0","false","app\strony-internetowe\page.tsx"
